flow,throughput,time
c2 -> s2,3.8024014778019435,31.709455490112305
c3 -> s3,2.852021177671022,31.709455490112305
c1 -> s1,4.361324068491397,53.046411991119385
c2 -> s2,2.9886982881112134,53.046411991119385
c3 -> s3,2.171673113160568,53.046411991119385
c1 -> s1,2.8568266979771044,74.39021301269531
c2 -> s2,0.9551376408182884,74.39021301269531
c3 -> s3,5.714921634360574,74.39021301269531
c1 -> s1,1.9057123835124066,10.30554485321045
c2 -> s2,0.9533964922158991,10.30554485321045
c3 -> s3,2.856874046509117,10.30554485321045
c1 -> s1,1.9057089587479792,31.698232173919678
c2 -> s2,3.80437400779534,31.698232173919678
c3 -> s3,2.8545840810418532,31.698232173919678
c1 -> s1,4.290748276608218,53.037437438964844
c2 -> s2,3.0495656909332522,53.037437438964844
c3 -> s3,2.1792998639009777,53.037437438964844
c1 -> s1,2.857993005888394,74.38147711753845
c2 -> s2,0.9547937832474046,74.38147711753845
c3 -> s3,5.7148353380308805,74.38147711753845
c1 -> s1,1.905732756444711,10.300168514251709
c2 -> s2,0.9534084699426524,10.300168514251709
c3 -> s3,2.857480927124024,10.300168514251709
c1 -> s1,1.906852428030281,31.743770599365234
c2 -> s2,3.802924432466463,31.743770599365234
c3 -> s3,2.856387593859324,31.743770599365234
c1 -> s1,4.534023184424667,53.07170081138611
c2 -> s2,2.6949286657992624,53.07170081138611
c3 -> s3,2.292569848823076,53.07170081138611
c1 -> s1,2.8579620773654786,74.44017887115479
c2 -> s2,0.9539350326863629,74.44017887115479
c3 -> s3,5.715283312459676,74.44017887115479
